,Date,"(State, County)",Sum of Mobility,Beta
150,2020-09-28,"('California', 'San Francisco')",1.86134395388718,0.0466768887719892
151,2020-09-29,"('California', 'San Francisco')",1.8145773475636209,0.0385815624448135
152,2020-09-30,"('California', 'San Francisco')",1.6109586764651247,0.0178918450733811
153,2020-10-01,"('California', 'San Francisco')",1.7743858123634215,0.0267995023211158
154,2020-10-02,"('California', 'San Francisco')",1.7423801563951595,0.0295905735267125
155,2020-10-03,"('California', 'San Francisco')",1.7167877794243134,0.0133117527387281
156,2020-10-04,"('California', 'San Francisco')",1.7821338178161794,0.0444867280351344
157,2020-10-05,"('California', 'San Francisco')",1.8265540679491652,0.0108764089731274
158,2020-10-06,"('California', 'San Francisco')",1.8247896245824096,0.0185035203560381
159,2020-10-07,"('California', 'San Francisco')",1.7279298587527827,0.0253617119485479
160,2020-10-08,"('California', 'San Francisco')",1.7390758391923342,0.0267950365866103
161,2020-10-09,"('California', 'San Francisco')",1.70884192817346,0.0232159564268408
162,2020-10-10,"('California', 'San Francisco')",1.7741469745228278,0.0584580839507149
163,2020-10-11,"('California', 'San Francisco')",1.720174572048925,0.0158221571893709
164,2020-10-12,"('California', 'San Francisco')",1.8742700875826452,0.0428240502137479
165,2020-10-13,"('California', 'San Francisco')",1.8663735243984467,0.0302691717966413
166,2020-10-14,"('California', 'San Francisco')",1.647721406794477,0.0463014244632289
167,2020-10-15,"('California', 'San Francisco')",1.6948428852720911,0.0436041407821035
168,2020-10-16,"('California', 'San Francisco')",1.7691666291985244,0.0729264979145597
169,2020-10-17,"('California', 'San Francisco')",1.7441853100351112,0.0469146887909901
170,2020-10-18,"('California', 'San Francisco')",1.7996730769175084,0.0222860821754435
171,2020-10-19,"('California', 'San Francisco')",1.8644923236955848,0.0469819024129579
172,2020-10-20,"('California', 'San Francisco')",1.8457829282066107,0.0425238001255659
173,2020-10-21,"('California', 'San Francisco')",1.6949279689364802,0.0483904265868716
174,2020-10-22,"('California', 'San Francisco')",1.8155418871364544,0.0503762544570352
175,2020-10-23,"('California', 'San Francisco')",1.835287263425803,0.0535179899494956
176,2020-10-24,"('California', 'San Francisco')",1.839878543665118,0.0227081186056915
177,2020-10-25,"('California', 'San Francisco')",1.8190519419959263,0.0457236917720296
178,2020-10-26,"('California', 'San Francisco')",1.9588237393909451,0.0643000172565587
179,2020-10-27,"('California', 'San Francisco')",1.8770867917550924,0.0576235200544477
180,2020-10-28,"('California', 'San Francisco')",1.705603488028789,0.0506788236108799
181,2020-10-29,"('California', 'San Francisco')",1.8204592132461672,0.0524012791025216
182,2020-10-30,"('California', 'San Francisco')",1.827245595386109,0.0440736745917817
183,2020-10-31,"('California', 'San Francisco')",1.6874216255297312,0.0616162163539336
184,2020-11-01,"('California', 'San Francisco')",1.7596372256326045,0.0706317984265901
185,2020-11-02,"('California', 'San Francisco')",1.813542174868752,0.0662741513762425
186,2020-11-03,"('California', 'San Francisco')",1.804460868645412,0.084652877483212
187,2020-11-04,"('California', 'San Francisco')",1.5547246983246017,0.0807801757385006
188,2020-11-05,"('California', 'San Francisco')",1.8386491138663816,0.0672105836585769
189,2020-11-06,"('California', 'San Francisco')",1.6794020935647045,0.0711450232095099
190,2020-11-07,"('California', 'San Francisco')",1.7320725031858757,0.0725058705980551
191,2020-11-08,"('California', 'San Francisco')",1.709239684989829,0.0639755093818878
192,2020-11-09,"('California', 'San Francisco')",1.7026941515579588,0.0601942585201949
193,2020-11-10,"('California', 'San Francisco')",1.7385527981820617,0.06591973443907
194,2020-11-11,"('California', 'San Francisco')",1.6445637194554643,0.0529051420808312
195,2020-11-12,"('California', 'San Francisco')",1.695697595864417,0.0626929269242931
196,2020-11-13,"('California', 'San Francisco')",1.5919336413638443,0.0631740027013643
197,2020-11-14,"('California', 'San Francisco')",1.7095845749180447,0.0552952873614993
198,2020-11-15,"('California', 'San Francisco')",1.632678578149752,0.0786858268255485
199,2020-11-16,"('California', 'San Francisco')",1.7913864097801506,0.0468115472158985
200,2020-11-17,"('California', 'San Francisco')",1.7045736243971137,0.0439064948434713
201,2020-11-18,"('California', 'San Francisco')",1.595037034337809,0.0494288676790826
202,2020-11-19,"('California', 'San Francisco')",1.703769541823867,0.0540179422954698
203,2020-11-20,"('California', 'San Francisco')",1.7882617083950496,0.071866200476932
204,2020-11-21,"('California', 'San Francisco')",1.6220169928645618,0.0680755944335267
205,2020-11-22,"('California', 'San Francisco')",1.3344766315253147,0.0339811175302765
206,2020-11-23,"('California', 'San Francisco')",1.5612181424275429,0.0768589994540636
207,2020-11-24,"('California', 'San Francisco')",1.6472026438233969,0.0439650350890169
208,2020-11-25,"('California', 'San Francisco')",1.5149238234270406,0.0539622943790688
209,2020-11-26,"('California', 'San Francisco')",1.6763107857482809,0.0392256360587751
210,2020-11-27,"('California', 'San Francisco')",1.7008180831102353,0.0354452544655502
211,2020-11-28,"('California', 'San Francisco')",1.7013811295396717,0.0572910953758952
212,2020-11-29,"('California', 'San Francisco')",1.6791081052354142,0.0589914358261142
213,2020-11-30,"('California', 'San Francisco')",1.7094866337259158,0.0557054493543742
214,2020-12-01,"('California', 'San Francisco')",1.6644693288523826,0.0865427007376435
215,2020-12-02,"('California', 'San Francisco')",1.5415053850568208,0.0915259135677507
216,2020-12-03,"('California', 'San Francisco')",1.6047251103922666,0.0712923731120546
217,2020-12-04,"('California', 'San Francisco')",1.6081206948625817,0.0639226137299675
218,2020-12-05,"('California', 'San Francisco')",1.6240699251861288,0.0580311157785022
219,2020-12-06,"('California', 'San Francisco')",1.6305742980642546,0.0781217283369528
220,2020-12-07,"('California', 'San Francisco')",1.6057624883896415,0.0661029366051113
221,2020-12-08,"('California', 'San Francisco')",1.5736856735170688,0.04333881766049
222,2020-12-09,"('California', 'San Francisco')",1.356570099474224,0.0474059197759013
223,2020-12-10,"('California', 'San Francisco')",1.618183609283438,0.0643963485423366
224,2020-12-11,"('California', 'San Francisco')",1.6778136069462577,0.0800719719358117
225,2020-12-12,"('California', 'San Francisco')",1.668442000010908,0.0702120933106486
226,2020-12-13,"('California', 'San Francisco')",1.7427899056916516,0.0591122502347876
227,2020-12-14,"('California', 'San Francisco')",1.74414209067624,0.0660439866531975
228,2020-12-15,"('California', 'San Francisco')",1.699460264654948,0.0758331566968579
229,2020-12-16,"('California', 'San Francisco')",1.586175807609486,0.0629071697099735
230,2020-12-17,"('California', 'San Francisco')",1.6926031060454525,0.0520681396334564
231,2020-12-18,"('California', 'San Francisco')",1.6999805374312131,0.0320929063265627
232,2020-12-19,"('California', 'San Francisco')",1.646708755940053,0.0414356060968926
233,2020-12-20,"('California', 'San Francisco')",1.5287963075287525,0.0483152372141133
234,2020-12-21,"('California', 'San Francisco')",1.192851825138178,0.0392443800364619
235,2020-12-22,"('California', 'San Francisco')",1.458801471424485,0.030965060995153
236,2020-12-23,"('California', 'San Francisco')",1.3856296860212898,0.0314739577682307
237,2020-12-24,"('California', 'San Francisco')",1.5163273968033013,0.0452958913191772
238,2020-12-25,"('California', 'San Francisco')",1.5854345157129202,0.0534029211037813
239,2020-12-26,"('California', 'San Francisco')",1.5767493241328463,0.0406389667694333
240,2020-12-27,"('California', 'San Francisco')",1.561995055741176,0.0623742016296168
241,2020-12-28,"('California', 'San Francisco')",1.3685594583852572,0.0593719210690628
242,2020-12-29,"('California', 'San Francisco')",1.3861373761185172,0.0594559181908483
243,2020-12-30,"('California', 'San Francisco')",1.3779118307289693,0.0509580896459677
244,2020-12-31,"('California', 'San Francisco')",1.5600001299737842,0.0473431352048993
245,2021-01-01,"('California', 'San Francisco')",1.5945815637177927,0.0471912186242068
246,2021-01-02,"('California', 'San Francisco')",1.585501444040193,0.0700013744991696
247,2021-01-03,"('California', 'San Francisco')",1.5451366685774248,0.048874277679728
248,2021-01-04,"('California', 'San Francisco')",1.5833465831450542,0.0608965879440806
249,2021-01-05,"('California', 'San Francisco')",1.5327688745837358,0.0597582652641318
250,2021-01-06,"('California', 'San Francisco')",1.4595136802681643,0.0709015629872709
251,2021-01-07,"('California', 'San Francisco')",1.5561320018815596,0.0620424882151622
252,2021-01-08,"('California', 'San Francisco')",1.5424019844015808,0.0606549831551125
253,2021-01-09,"('California', 'San Francisco')",1.5638329089517853,0.0481629201548821
254,2021-01-10,"('California', 'San Francisco')",1.5703608236165398,0.0432436602566246
255,2021-01-11,"('California', 'San Francisco')",1.6322858490956007,0.0405100420104702
256,2021-01-12,"('California', 'San Francisco')",1.5431586644919917,0.0436460001351679
257,2021-01-13,"('California', 'San Francisco')",1.5310178784956257,0.0416835949065067
258,2021-01-14,"('California', 'San Francisco')",1.5731554891060875,0.0431833114844864
259,2021-01-15,"('California', 'San Francisco')",1.5780503197599376,0.037603379413893
260,2021-01-16,"('California', 'San Francisco')",1.5531512912823917,0.0285648429441749
261,2021-01-17,"('California', 'San Francisco')",1.6109076942090483,0.0221951002416067
262,2021-01-18,"('California', 'San Francisco')",1.5909476399432485,0.0227742317995051
263,2021-01-19,"('California', 'San Francisco')",1.617055090715469,0.0336908037730668
264,2021-01-20,"('California', 'San Francisco')",1.3757961338248448,0.031163537455215
265,2021-01-21,"('California', 'San Francisco')",1.5807313913149212,0.0338799850122544
266,2021-01-22,"('California', 'San Francisco')",1.5139825240106513,0.0312459556403657
267,2021-01-23,"('California', 'San Francisco')",1.169942525921826,0.0399160328044704
